h2s,tz=0,v=1.5
time,h2s,so2
1688238420,NaN,2.000e-01
1688238480,NaN,2.000e-01
1688238540,NaN,2.000e-01
1688238720,9.660e-01,NaN
1688238780,9.100e-01,NaN
1688238840,8.990e-01,NaN
1688238900,9.210e-01,NaN
1688238960,9.040e-01,NaN
1688239020,9.320e-01,NaN
1688239080,9.460e-01,NaN
1688239140,9.300e-01,NaN
1688239320,NaN,2.000e-01
1688239380,NaN,2.000e-01
1688239440,NaN,2.000e-01
1688239500,NaN,2.000e-01
1688239560,NaN,2.000e-01
1688239620,NaN,2.000e-01
1688239680,NaN,2.000e-01
1688239920,9.090e-01,NaN
1688239980,8.600e-01,NaN
1688240040,8.020e-01,NaN
1688240100,7.250e-01,NaN
1688240160,6.880e-01,NaN
1688240220,7.220e-01,NaN
1688240280,7.100e-01,NaN
1688240340,7.320e-01,NaN
1688240580,NaN,2.000e-01
1688240640,NaN,2.000e-01
1688240700,NaN,2.000e-01
1688240760,NaN,2.000e-01
1688240820,NaN,2.000e-01
1688240880,NaN,2.000e-01
1688240940,NaN,2.000e-01
1688241120,7.460e-01,NaN
1688241180,7.520e-01,NaN
1688241240,7.160e-01,NaN
1688241300,7.350e-01,NaN
1688241360,7.970e-01,NaN
1688241420,8.130e-01,NaN
1688241480,8.080e-01,NaN
1688241540,8.100e-01,NaN
1688241720,NaN,2.000e-01
1688241780,NaN,2.000e-01
1688241840,NaN,2.000e-01
1688241900,NaN,2.000e-01
1688241960,NaN,2.000e-01
1688242020,NaN,2.000e-01
1688242080,NaN,2.000e-01
1688242140,NaN,2.000e-01
1688242320,8.250e-01,NaN
1688242380,8.420e-01,NaN
1688242440,8.550e-01,NaN
1688242500,8.800e-01,NaN
1688242560,9.370e-01,NaN
1688242620,9.390e-01,NaN
1688242680,9.320e-01,NaN
1688242740,9.080e-01,NaN
1688242920,NaN,2.000e-01
1688242980,NaN,2.000e-01
1688243040,NaN,4.250e-01
1688243100,NaN,4.390e-01
1688243160,NaN,4.420e-01
1688243220,NaN,4.430e-01
1688243280,NaN,4.300e-01
1688243340,NaN,2.000e-01
1688243520,8.910e-01,NaN
1688243580,8.530e-01,NaN
1688243640,8.540e-01,NaN
1688243700,8.720e-01,NaN
1688243760,8.530e-01,NaN
1688243820,8.960e-01,NaN
1688243880,9.100e-01,NaN
1688243940,9.200e-01,NaN
1688244120,NaN,2.000e-01
1688244180,NaN,2.000e-01
1688244240,NaN,2.000e-01
1688244300,NaN,2.000e-01
1688244360,NaN,2.000e-01
1688244420,NaN,2.000e-01
1688244480,NaN,4.070e-01
1688244540,NaN,4.520e-01
1688244720,9.110e-01,NaN
1688244780,8.990e-01,NaN
1688244840,9.180e-01,NaN
1688244900,9.050e-01,NaN
1688244960,9.080e-01,NaN
1688245020,9.220e-01,NaN
1688245080,9.070e-01,NaN
1688245140,8.900e-01,NaN
1688245320,NaN,4.530e-01
1688245380,NaN,4.330e-01
1688245440,NaN,4.040e-01
1688245500,NaN,4.190e-01
1688245560,NaN,2.000e-01
1688245620,NaN,2.000e-01
1688245680,NaN,4.090e-01
1688245740,NaN,4.360e-01
1688245920,8.770e-01,NaN
1688245980,8.640e-01,NaN
1688246040,8.270e-01,NaN
1688246100,7.860e-01,NaN
1688246160,7.930e-01,NaN
1688246220,7.980e-01,NaN
1688246280,8.150e-01,NaN
1688246340,8.170e-01,NaN
1688246520,NaN,4.400e-01
1688246580,NaN,4.410e-01
1688246640,NaN,4.460e-01
1688246700,NaN,4.700e-01
1688246760,NaN,4.740e-01
1688246820,NaN,4.590e-01
1688246880,NaN,4.450e-01
1688246940,NaN,4.130e-01
1688247120,8.180e-01,NaN
1688247180,7.960e-01,NaN
1688247240,7.820e-01,NaN
1688247300,7.610e-01,NaN
1688247360,7.830e-01,NaN
1688247420,8.050e-01,NaN
1688247480,8.050e-01,NaN
1688247540,7.790e-01,NaN
1688247720,NaN,4.100e-01
1688247780,NaN,2.000e-01
1688247840,NaN,2.000e-01
1688247900,NaN,2.000e-01
1688247960,NaN,2.000e-01
1688248020,NaN,2.000e-01
1688248080,NaN,2.000e-01
1688248140,NaN,2.000e-01
1688248320,7.900e-01,NaN
1688248380,7.820e-01,NaN
1688248440,7.340e-01,NaN
1688248500,7.450e-01,NaN
1688248560,7.740e-01,NaN
1688248620,7.310e-01,NaN
1688248680,7.320e-01,NaN
1688248740,7.390e-01,NaN
1688248920,NaN,2.000e-01
1688248980,NaN,2.000e-01
1688249040,NaN,2.000e-01
1688249100,NaN,2.000e-01
1688249160,NaN,2.000e-01
1688249220,NaN,2.000e-01
1688249280,NaN,2.000e-01
1688249340,NaN,2.000e-01
1688249580,7.290e-01,NaN
1688249640,7.020e-01,NaN
1688249700,6.960e-01,NaN
1688249760,6.720e-01,NaN
1688249820,6.520e-01,NaN
1688249880,6.080e-01,NaN
1688249940,5.770e-01,NaN
1688250120,NaN,2.000e-01
1688250180,NaN,2.000e-01
1688250240,NaN,2.000e-01
1688250300,NaN,2.000e-01
1688250360,NaN,2.000e-01
1688250420,NaN,2.000e-01
1688250480,NaN,2.000e-01
1688250540,NaN,2.000e-01
1688250720,5.700e-01,NaN
1688250780,5.800e-01,NaN
1688250840,5.850e-01,NaN
1688250900,5.680e-01,NaN
1688250960,5.830e-01,NaN
1688251020,5.870e-01,NaN
1688251080,5.840e-01,NaN
1688251140,5.850e-01,NaN
1688251320,NaN,2.000e-01
1688251380,NaN,2.000e-01
1688251440,NaN,2.000e-01
1688251500,NaN,2.000e-01
1688251560,NaN,2.000e-01
1688251620,NaN,2.000e-01
1688251680,NaN,2.000e-01
1688251740,NaN,2.000e-01
1688251920,5.920e-01,NaN
1688251980,6.050e-01,NaN
1688252040,6.410e-01,NaN
1688252100,6.420e-01,NaN
1688252160,6.330e-01,NaN
1688252220,6.320e-01,NaN
1688252280,6.200e-01,NaN
1688252340,5.990e-01,NaN
1688252520,NaN,2.000e-01
1688252580,NaN,2.000e-01
1688252640,NaN,2.000e-01
1688252700,NaN,2.000e-01
1688252760,NaN,2.000e-01
1688252820,NaN,2.000e-01
1688252880,NaN,2.000e-01
1688253180,5.860e-01,NaN
1688253240,6.150e-01,NaN
1688253300,5.640e-01,NaN
1688253360,5.440e-01,NaN
1688253420,5.650e-01,NaN
1688253480,5.680e-01,NaN
1688253540,5.660e-01,NaN
1688253720,NaN,2.000e-01
1688253780,NaN,2.000e-01
1688253840,NaN,2.000e-01
1688253900,NaN,2.000e-01
1688253960,NaN,2.000e-01
1688254020,NaN,2.000e-01
1688254080,NaN,2.000e-01
1688254140,NaN,2.000e-01
1688254320,5.760e-01,NaN
1688254380,5.650e-01,NaN
1688254440,5.130e-01,NaN
1688254500,4.600e-01,NaN
1688254560,4.330e-01,NaN
1688254620,4.000e-01,NaN
1688254680,4.010e-01,NaN
1688254740,4.160e-01,NaN
1688254980,NaN,2.000e-01
1688255040,NaN,2.000e-01
1688255100,NaN,2.000e-01
1688255160,NaN,2.000e-01
1688255220,NaN,2.000e-01
1688255280,NaN,2.000e-01
1688255340,NaN,2.000e-01
1688255520,4.090e-01,NaN
1688255580,4.160e-01,NaN
1688255640,4.480e-01,NaN
1688255700,4.570e-01,NaN
1688255760,4.710e-01,NaN
1688255820,4.940e-01,NaN
1688255880,4.670e-01,NaN
1688255940,4.350e-01,NaN
1688256120,NaN,2.000e-01
1688256180,NaN,2.000e-01
1688256240,NaN,2.000e-01
1688256300,NaN,2.000e-01
1688256360,NaN,2.000e-01
1688256420,NaN,2.000e-01
1688256480,NaN,2.000e-01
1688256540,NaN,2.000e-01
1688256720,4.310e-01,NaN
1688256780,4.360e-01,NaN
1688256840,4.060e-01,NaN
1688256900,2.000e-01,NaN
1688256960,2.000e-01,NaN
1688257020,2.000e-01,NaN
1688257080,2.000e-01,NaN
1688257140,2.000e-01,NaN
1688257320,NaN,2.000e-01
1688257380,NaN,2.000e-01
1688257440,NaN,2.000e-01
1688257500,NaN,2.000e-01
1688257560,NaN,2.000e-01
1688257620,NaN,2.000e-01
1688257680,NaN,2.000e-01
1688257740,NaN,2.000e-01
1688257920,2.000e-01,NaN
1688257980,2.000e-01,NaN
1688258040,2.000e-01,NaN
1688258100,2.000e-01,NaN
1688258160,2.000e-01,NaN
1688258220,2.000e-01,NaN
1688258280,2.000e-01,NaN
1688258340,4.030e-01,NaN
1688258520,NaN,2.000e-01
1688258580,NaN,2.000e-01
1688258640,NaN,2.000e-01
1688258700,NaN,2.000e-01
1688258760,NaN,2.000e-01
1688258820,NaN,2.000e-01
1688258880,NaN,2.000e-01
1688258940,NaN,2.000e-01
1688259120,2.000e-01,NaN
1688259180,2.000e-01,NaN
1688259240,2.000e-01,NaN
1688259300,2.000e-01,NaN
1688259360,2.000e-01,NaN
1688259420,2.000e-01,NaN
1688259480,2.000e-01,NaN
1688259540,2.000e-01,NaN
1688259720,NaN,2.000e-01
1688259780,NaN,2.000e-01
1688259840,NaN,2.000e-01
1688259900,NaN,2.000e-01
1688259960,NaN,2.000e-01
1688260020,NaN,2.000e-01
1688260080,NaN,2.000e-01
1688260140,NaN,2.000e-01
1688260320,2.000e-01,NaN
1688260380,2.000e-01,NaN
1688260440,2.000e-01,NaN
1688260500,2.000e-01,NaN
1688260560,2.000e-01,NaN
1688260620,4.080e-01,NaN
1688260680,4.510e-01,NaN
1688260740,4.630e-01,NaN
1688260920,NaN,2.000e-01
1688260980,NaN,2.000e-01
1688261040,NaN,2.000e-01
1688261100,NaN,2.000e-01
1688261160,NaN,2.000e-01
1688261220,NaN,2.000e-01
1688261280,NaN,2.000e-01
1688261520,4.840e-01,NaN
1688261580,5.510e-01,NaN
1688261640,6.790e-01,NaN
1688261700,8.650e-01,NaN
1688261760,1.135e+00,NaN
1688261820,1.428e+00,NaN
1688261880,1.635e+00,NaN
1688261940,1.606e+00,NaN
1688262120,NaN,2.000e-01
1688262180,NaN,2.000e-01
1688262240,NaN,2.000e-01
1688262300,NaN,2.000e-01
1688262360,NaN,2.000e-01
1688262420,NaN,2.000e-01
1688262480,NaN,2.000e-01
1688262540,NaN,2.000e-01
1688262720,1.559e+00,NaN
1688262780,1.392e+00,NaN
1688262840,1.066e+00,NaN
1688262900,7.100e-01,NaN
1688262960,5.190e-01,NaN
1688263020,4.420e-01,NaN
1688263080,4.380e-01,NaN
1688263140,4.250e-01,NaN
1688263320,NaN,2.000e-01
1688263380,NaN,2.000e-01
1688263440,NaN,2.000e-01
1688263500,NaN,2.000e-01
1688263560,NaN,2.000e-01
1688263620,NaN,2.000e-01
1688263680,NaN,2.000e-01
1688263740,NaN,2.000e-01
1688263920,4.240e-01,NaN
1688263980,4.200e-01,NaN
1688264040,4.080e-01,NaN
1688264100,4.100e-01,NaN
1688264160,4.110e-01,NaN
1688264220,4.700e-01,NaN
1688264280,5.340e-01,NaN
1688264340,5.520e-01,NaN
1688264520,NaN,2.000e-01
1688264580,NaN,2.000e-01
1688264640,NaN,2.000e-01
1688264700,NaN,2.000e-01
1688264760,NaN,2.000e-01
1688264820,NaN,2.000e-01
1688264880,NaN,2.000e-01
1688264940,NaN,2.000e-01
1688265120,5.550e-01,NaN
1688265180,5.780e-01,NaN
1688265240,5.570e-01,NaN
1688265300,5.420e-01,NaN
1688265360,6.000e-01,NaN
1688265420,7.620e-01,NaN
1688265480,9.060e-01,NaN
1688265540,9.670e-01,NaN
1688265720,NaN,2.000e-01
1688265780,NaN,2.000e-01
1688265840,NaN,2.000e-01
1688265900,NaN,2.000e-01
1688265960,NaN,2.000e-01
1688266020,NaN,2.000e-01
1688266080,NaN,2.000e-01
1688266140,NaN,2.000e-01
1688266320,9.930e-01,NaN
1688266380,1.087e+00,NaN
1688266440,1.126e+00,NaN
1688266500,1.079e+00,NaN
1688266560,1.118e+00,NaN
1688266620,1.123e+00,NaN
1688266680,1.068e+00,NaN
1688266740,1.012e+00,NaN
1688266920,NaN,2.000e-01
1688266980,NaN,2.000e-01
1688267040,NaN,2.000e-01
1688267100,NaN,2.000e-01
1688267160,NaN,2.000e-01
1688267220,NaN,2.000e-01
1688267280,NaN,2.000e-01
1688267340,NaN,2.000e-01
1688267520,9.840e-01,NaN
1688267580,9.500e-01,NaN
1688267640,9.070e-01,NaN
1688267700,8.640e-01,NaN
1688267760,8.510e-01,NaN
1688267820,8.380e-01,NaN
1688267880,8.190e-01,NaN
1688267940,8.300e-01,NaN
1688268120,NaN,2.000e-01
1688268180,NaN,2.000e-01
1688268240,NaN,2.000e-01
1688268300,NaN,2.000e-01
1688268360,NaN,2.000e-01
1688268420,NaN,2.000e-01
1688268480,NaN,2.000e-01
1688268540,NaN,2.000e-01
1688268720,8.220e-01,NaN
1688268780,8.430e-01,NaN
1688268840,9.210e-01,NaN
1688268900,1.000e+00,NaN
1688268960,1.069e+00,NaN
1688269020,1.141e+00,NaN
1688269080,1.170e+00,NaN
1688269140,1.194e+00,NaN
1688269320,NaN,2.000e-01
1688269380,NaN,2.000e-01
1688269440,NaN,2.000e-01
1688269500,NaN,2.000e-01
1688269560,NaN,2.000e-01
1688269620,NaN,2.000e-01
1688269680,NaN,2.000e-01
1688269740,NaN,2.000e-01
1688269920,1.214e+00,NaN
1688269980,1.214e+00,NaN
1688270040,1.245e+00,NaN
1688270100,1.270e+00,NaN
1688270160,1.290e+00,NaN
1688270220,1.305e+00,NaN
1688270280,1.309e+00,NaN
1688270340,1.296e+00,NaN
1688270580,NaN,2.000e-01
1688270640,NaN,2.000e-01
1688270700,NaN,2.000e-01
1688270760,NaN,2.000e-01
1688270820,NaN,2.000e-01
1688270880,NaN,2.000e-01
1688270940,NaN,2.000e-01
1688271120,1.303e+00,NaN
1688271180,1.246e+00,NaN
1688271240,1.172e+00,NaN
1688271300,1.081e+00,NaN
1688271360,1.048e+00,NaN
1688271420,1.021e+00,NaN
1688271480,1.017e+00,NaN
1688271540,1.019e+00,NaN
1688271720,NaN,2.000e-01
1688271780,NaN,2.000e-01
1688271840,NaN,2.000e-01
1688271900,NaN,2.000e-01
1688271960,NaN,2.000e-01
1688272020,NaN,2.000e-01
1688272080,NaN,2.000e-01
1688272140,NaN,2.000e-01
1688272320,1.027e+00,NaN
1688272380,1.060e+00,NaN
1688272440,1.100e+00,NaN
1688272500,1.169e+00,NaN
1688272560,1.214e+00,NaN
1688272620,1.294e+00,NaN
1688272680,1.343e+00,NaN
1688272740,1.364e+00,NaN
1688272920,NaN,2.000e-01
1688272980,NaN,2.000e-01
1688273040,NaN,2.000e-01
1688273100,NaN,2.000e-01
1688273160,NaN,2.000e-01
1688273220,NaN,2.000e-01
1688273280,NaN,2.000e-01
1688273340,NaN,2.000e-01
1688273520,1.351e+00,NaN
1688273580,1.356e+00,NaN
1688273640,1.376e+00,NaN
1688273700,1.287e+00,NaN
1688273760,1.203e+00,NaN
1688273820,1.202e+00,NaN
1688273880,1.195e+00,NaN
1688273940,1.176e+00,NaN
1688274120,NaN,2.000e-01
1688274180,NaN,2.000e-01
1688274240,NaN,2.000e-01
1688274300,NaN,2.000e-01
1688274360,NaN,2.000e-01
1688274420,NaN,2.000e-01
1688274480,NaN,2.000e-01
1688274540,NaN,2.000e-01
1688274600,NaN,2.000e-01
1688274660,1.165e+00,NaN
1688274720,1.166e+00,NaN
1688274780,1.178e+00,NaN
1688274840,1.180e+00,NaN
1688274900,1.116e+00,NaN
1688274960,1.020e+00,NaN
1688275020,9.520e-01,NaN
1688275080,8.810e-01,NaN
1688275140,8.080e-01,NaN
1688275320,NaN,2.000e-01
1688275380,NaN,2.000e-01
1688275440,NaN,2.000e-01
1688275500,NaN,2.000e-01
1688275560,NaN,2.000e-01
1688275620,NaN,2.000e-01
1688275680,NaN,2.000e-01
1688275740,NaN,2.000e-01
1688275920,7.890e-01,NaN
1688275980,7.510e-01,NaN
1688276040,6.950e-01,NaN
1688276100,6.310e-01,NaN
1688276160,5.970e-01,NaN
1688276220,5.530e-01,NaN
1688276280,5.380e-01,NaN
1688276340,5.290e-01,NaN
1688276580,NaN,2.000e-01
1688276640,NaN,2.000e-01
1688276700,NaN,2.000e-01
1688276760,NaN,2.000e-01
1688276820,NaN,2.000e-01
1688276880,NaN,2.000e-01
1688276940,NaN,2.000e-01
1688277180,5.580e-01,NaN
1688277240,6.040e-01,NaN
1688277300,6.600e-01,NaN
1688277360,6.690e-01,NaN
1688277420,6.840e-01,NaN
1688277480,6.740e-01,NaN
1688277540,6.410e-01,NaN
1688277720,NaN,2.000e-01
1688277780,NaN,2.000e-01
1688277840,NaN,2.000e-01
1688277900,NaN,2.000e-01
1688277960,NaN,2.000e-01
1688278020,NaN,2.000e-01
1688278080,NaN,2.000e-01
1688278380,6.360e-01,NaN
1688278440,6.630e-01,NaN
1688278500,6.690e-01,NaN
1688278560,6.470e-01,NaN
1688278620,6.460e-01,NaN
1688278680,6.290e-01,NaN
1688278740,6.090e-01,NaN
1688278980,NaN,2.000e-01
1688279040,NaN,2.000e-01
1688279100,NaN,2.000e-01
1688279160,NaN,2.000e-01
1688279220,NaN,2.000e-01
1688279280,NaN,2.000e-01
1688279340,NaN,2.000e-01
1688279580,6.100e-01,NaN
1688279640,6.170e-01,NaN
1688279700,5.970e-01,NaN
1688279760,6.130e-01,NaN
1688279820,5.840e-01,NaN
1688279880,5.610e-01,NaN
1688279940,5.470e-01,NaN
1688280120,NaN,2.000e-01
1688280180,NaN,2.000e-01
1688280240,NaN,2.000e-01
1688280300,NaN,2.000e-01
1688280360,NaN,2.000e-01
1688280420,NaN,2.000e-01
1688280480,NaN,2.000e-01
1688280540,NaN,2.000e-01
1688280720,5.470e-01,NaN
1688280780,4.940e-01,NaN
1688280840,4.410e-01,NaN
1688280900,4.330e-01,NaN
1688280960,4.270e-01,NaN
1688281020,2.000e-01,NaN
1688281080,2.000e-01,NaN
1688281140,2.000e-01,NaN
1688281380,NaN,2.000e-01
1688281440,NaN,2.000e-01
1688281500,NaN,2.000e-01
1688281560,NaN,2.000e-01
1688281620,NaN,2.000e-01
1688281680,NaN,2.000e-01
1688281740,NaN,2.000e-01
1688281980,2.000e-01,NaN
1688282040,2.000e-01,NaN
1688282100,2.000e-01,NaN
1688282160,2.000e-01,NaN
1688282220,2.000e-01,NaN
1688282280,2.000e-01,NaN
1688282340,2.000e-01,NaN
1688282520,NaN,2.000e-01
1688282580,NaN,2.000e-01
1688282640,NaN,2.000e-01
1688282700,NaN,2.000e-01
1688282760,NaN,2.000e-01
1688282820,NaN,2.000e-01
1688282880,NaN,2.000e-01
1688282940,NaN,2.000e-01
1688283120,2.000e-01,NaN
1688283180,2.000e-01,NaN
1688283240,2.000e-01,NaN
1688283300,4.050e-01,NaN
1688283360,4.330e-01,NaN
1688283420,4.660e-01,NaN
1688283480,4.400e-01,NaN
1688283540,2.000e-01,NaN
1688283720,NaN,2.000e-01
1688283780,NaN,2.000e-01
1688283840,NaN,2.000e-01
1688283900,NaN,2.000e-01
1688283960,NaN,2.000e-01
1688284020,NaN,2.000e-01
1688284080,NaN,2.000e-01
1688284140,NaN,2.000e-01
1688284320,2.000e-01,NaN
1688284380,2.000e-01,NaN
1688284440,2.000e-01,NaN
1688284500,2.000e-01,NaN
1688284560,2.000e-01,NaN
1688284620,2.000e-01,NaN
1688284680,4.100e-01,NaN
1688284740,4.110e-01,NaN
1688284920,NaN,2.000e-01
1688284980,NaN,2.000e-01
1688285040,NaN,2.000e-01
1688285100,NaN,2.000e-01
1688285160,NaN,2.000e-01
1688285220,NaN,2.000e-01
1688285280,NaN,2.000e-01
1688285340,NaN,2.000e-01
1688285520,4.360e-01,NaN
1688285580,4.650e-01,NaN
1688285640,4.860e-01,NaN
1688285700,5.190e-01,NaN
1688285760,5.040e-01,NaN
1688285820,4.960e-01,NaN
1688285880,5.010e-01,NaN
1688285940,4.980e-01,NaN
1688286180,NaN,2.000e-01
1688286240,NaN,2.000e-01
1688286300,NaN,2.000e-01
1688286360,NaN,2.000e-01
1688286420,NaN,2.000e-01
1688286480,NaN,2.000e-01
1688286540,NaN,2.000e-01
1688286780,5.180e-01,NaN
1688286840,5.430e-01,NaN
1688286900,5.400e-01,NaN
1688286960,5.050e-01,NaN
1688287020,5.080e-01,NaN
1688287080,4.920e-01,NaN
1688287140,4.950e-01,NaN
1688287380,NaN,2.000e-01
1688287440,NaN,2.000e-01
1688287500,NaN,2.000e-01
1688287560,NaN,2.000e-01
1688287620,NaN,2.000e-01
1688287680,NaN,2.000e-01
1688287740,NaN,2.000e-01
1688287920,4.970e-01,NaN
1688287980,5.440e-01,NaN
1688288040,6.040e-01,NaN
1688288100,6.810e-01,NaN
1688288160,7.720e-01,NaN
1688288220,8.080e-01,NaN
1688288280,8.140e-01,NaN
1688288340,8.140e-01,NaN
1688288520,NaN,2.000e-01
1688288580,NaN,2.000e-01
1688288640,NaN,2.000e-01
1688288700,NaN,2.000e-01
1688288760,NaN,2.000e-01
1688288820,NaN,2.000e-01
1688288880,NaN,2.000e-01
1688288940,NaN,2.000e-01
1688289180,7.990e-01,NaN
1688289240,7.490e-01,NaN
1688289300,7.210e-01,NaN
1688289360,7.180e-01,NaN
1688289420,6.810e-01,NaN
1688289480,6.570e-01,NaN
1688289540,6.700e-01,NaN
1688289780,NaN,2.000e-01
1688289840,NaN,2.000e-01
1688289900,NaN,2.000e-01
1688289960,NaN,2.000e-01
1688290020,NaN,2.000e-01
1688290080,NaN,2.000e-01
1688290140,NaN,2.000e-01
1688290320,6.720e-01,NaN
1688290380,6.710e-01,NaN
1688290440,6.830e-01,NaN
1688290500,7.140e-01,NaN
1688290560,7.470e-01,NaN
1688290620,7.470e-01,NaN
1688290680,7.420e-01,NaN
1688290740,7.640e-01,NaN
1688290980,NaN,2.000e-01
1688291040,NaN,2.000e-01
1688291100,NaN,2.000e-01
1688291160,NaN,2.000e-01
1688291220,NaN,2.000e-01
1688291280,NaN,2.000e-01
1688291340,NaN,2.000e-01
1688291520,7.540e-01,NaN
1688291580,7.880e-01,NaN
1688291640,7.810e-01,NaN
1688291700,8.160e-01,NaN
1688291760,7.930e-01,NaN
1688291820,8.140e-01,NaN
1688291880,8.070e-01,NaN
1688291940,8.260e-01,NaN
1688292180,NaN,2.000e-01
1688292240,NaN,2.000e-01
1688292300,NaN,2.000e-01
1688292360,NaN,2.000e-01
1688292420,NaN,2.000e-01
1688292480,NaN,2.000e-01
1688292540,NaN,2.000e-01
1688292780,8.700e-01,NaN
1688292840,9.080e-01,NaN
1688292900,9.230e-01,NaN
1688292960,9.080e-01,NaN
1688293020,8.790e-01,NaN
1688293080,8.640e-01,NaN
1688293140,8.640e-01,NaN
1688293380,NaN,2.000e-01
1688293440,NaN,2.000e-01
1688293500,NaN,2.000e-01
1688293560,NaN,2.000e-01
1688293620,NaN,2.000e-01
1688293680,NaN,2.000e-01
1688293740,NaN,2.000e-01
1688293980,9.080e-01,NaN
1688294040,9.340e-01,NaN
1688294100,1.027e+00,NaN
1688294160,1.127e+00,NaN
1688294220,1.284e+00,NaN
1688294280,1.554e+00,NaN
1688294340,1.840e+00,NaN
1688294580,NaN,2.000e-01
1688294640,NaN,2.000e-01
1688294700,NaN,2.000e-01
1688294760,NaN,2.000e-01
1688294820,NaN,2.000e-01
1688294880,NaN,2.000e-01
1688294940,NaN,2.000e-01
1688295180,1.948e+00,NaN
1688295240,1.941e+00,NaN
1688295300,1.805e+00,NaN
1688295360,1.573e+00,NaN
1688295420,1.339e+00,NaN
1688295480,1.289e+00,NaN
1688295540,1.254e+00,NaN
1688295780,NaN,2.000e-01
1688295840,NaN,2.000e-01
1688295900,NaN,2.000e-01
1688295960,NaN,2.000e-01
1688296020,NaN,2.000e-01
1688296080,NaN,2.000e-01
1688296140,NaN,2.000e-01
1688296380,1.280e+00,NaN
1688296440,1.429e+00,NaN
1688296500,1.564e+00,NaN
1688296560,1.637e+00,NaN
1688296620,1.623e+00,NaN
1688296680,1.526e+00,NaN
1688296740,1.365e+00,NaN
1688296980,NaN,2.000e-01
1688297040,NaN,2.000e-01
1688297100,NaN,2.000e-01
1688297160,NaN,2.000e-01
1688297220,NaN,2.000e-01
1688297280,NaN,2.000e-01
1688297340,NaN,2.000e-01
1688297580,1.267e+00,NaN
1688297640,1.235e+00,NaN
1688297700,1.235e+00,NaN
1688297760,1.228e+00,NaN
1688297820,1.254e+00,NaN
1688297880,1.278e+00,NaN
1688297940,1.268e+00,NaN
1688298180,NaN,2.000e-01
1688298240,NaN,2.000e-01
1688298300,NaN,2.000e-01
1688298360,NaN,2.000e-01
1688298420,NaN,2.000e-01
1688298480,NaN,2.000e-01
1688298540,NaN,2.000e-01
1688298780,1.336e+00,NaN
1688298840,1.374e+00,NaN
1688298900,1.382e+00,NaN
1688298960,1.466e+00,NaN
1688299020,1.531e+00,NaN
1688299080,1.519e+00,NaN
1688299140,1.510e+00,NaN
1688299380,NaN,2.000e-01
1688299440,NaN,2.000e-01
1688299500,NaN,2.000e-01
1688299560,NaN,2.000e-01
1688299620,NaN,2.000e-01
1688299680,NaN,2.000e-01
1688299740,NaN,2.000e-01
1688299980,1.494e+00,NaN
1688300040,1.452e+00,NaN
1688300100,1.396e+00,NaN
1688300160,1.349e+00,NaN
1688300220,1.311e+00,NaN
1688300280,1.277e+00,NaN
1688300340,1.236e+00,NaN
1688300640,NaN,2.000e-01
1688300700,NaN,2.000e-01
1688300760,NaN,2.000e-01
1688300820,NaN,2.000e-01
1688300880,NaN,2.000e-01
1688300940,NaN,2.000e-01
1688301180,1.220e+00,NaN
1688301240,1.273e+00,NaN
1688301300,1.306e+00,NaN
1688301360,1.335e+00,NaN
1688301420,1.366e+00,NaN
1688301480,1.355e+00,NaN
1688301540,1.367e+00,NaN
1688301780,NaN,2.000e-01
1688301840,NaN,2.000e-01
1688301900,NaN,2.000e-01
1688301960,NaN,2.000e-01
1688302020,NaN,2.000e-01
1688302080,NaN,2.000e-01
1688302140,NaN,2.000e-01
1688302380,1.393e+00,NaN
1688302440,1.402e+00,NaN
1688302500,1.423e+00,NaN
1688302560,1.440e+00,NaN
1688302620,1.410e+00,NaN
1688302680,1.418e+00,NaN
1688302740,1.417e+00,NaN
1688302980,NaN,2.000e-01
1688303040,NaN,2.000e-01
1688303100,NaN,2.000e-01
1688303160,NaN,2.000e-01
1688303220,NaN,2.000e-01
1688303280,NaN,2.000e-01
1688303340,NaN,2.000e-01
1688303580,1.382e+00,NaN
1688303640,1.338e+00,NaN
1688303700,1.333e+00,NaN
1688303760,1.291e+00,NaN
1688303820,1.267e+00,NaN
1688303880,1.249e+00,NaN
1688303940,1.253e+00,NaN
1688304180,NaN,2.000e-01
1688304240,NaN,2.000e-01
1688304300,NaN,2.000e-01
1688304360,NaN,2.000e-01
1688304420,NaN,2.000e-01
1688304480,NaN,2.000e-01
1688304540,NaN,2.000e-01
1688304780,1.201e+00,NaN
1688304840,1.113e+00,NaN
1688304900,9.950e-01,NaN
1688304960,8.990e-01,NaN
1688305020,8.110e-01,NaN
1688305080,8.200e-01,NaN
1688305140,8.480e-01,NaN
1688305380,NaN,2.000e-01
1688305440,NaN,2.000e-01
1688305500,NaN,2.000e-01
1688305560,NaN,2.000e-01
1688305620,NaN,2.000e-01
1688305680,NaN,2.000e-01
1688305740,NaN,2.000e-01
1688305980,8.640e-01,NaN
1688306040,9.470e-01,NaN
1688306100,1.001e+00,NaN
1688306160,1.018e+00,NaN
1688306220,1.089e+00,NaN
1688306280,1.091e+00,NaN
1688306340,1.087e+00,NaN
1688306580,NaN,2.000e-01
1688306640,NaN,2.000e-01
1688306700,NaN,2.000e-01
1688306760,NaN,2.000e-01
