nox,tz=0,v=1.5
time,no,no2,nox
1681618920,1.580e-01,1.083e+01,1.099e+01
1681618980,1.490e-01,1.090e+01,1.105e+01
1681619040,1.590e-01,1.104e+01,1.120e+01
1681619100,1.760e-01,1.109e+01,1.127e+01
1681619160,1.820e-01,1.123e+01,1.141e+01
1681619220,1.730e-01,1.146e+01,1.163e+01
1681619280,1.680e-01,1.161e+01,1.178e+01
1681619340,1.700e-01,1.173e+01,1.190e+01
1681619400,1.790e-01,1.184e+01,1.202e+01
1681619460,1.690e-01,1.194e+01,1.210e+01
1681619520,1.600e-01,1.203e+01,1.219e+01
1681619580,1.440e-01,1.208e+01,1.222e+01
1681619640,1.450e-01,1.219e+01,1.233e+01
1681619700,1.510e-01,1.216e+01,1.231e+01
1681619760,1.480e-01,1.216e+01,1.231e+01
1681619820,1.490e-01,1.216e+01,1.231e+01
1681619880,1.530e-01,1.208e+01,1.223e+01
1681619940,1.530e-01,1.198e+01,1.213e+01
1681620000,1.570e-01,1.184e+01,1.200e+01
1681620060,1.620e-01,1.178e+01,1.194e+01
1681620120,1.570e-01,1.164e+01,1.179e+01
1681620180,1.570e-01,1.145e+01,1.160e+01
1681620240,1.700e-01,1.128e+01,1.145e+01
1681620300,1.710e-01,1.114e+01,1.131e+01
1681620360,1.760e-01,1.113e+01,1.131e+01
1681620420,1.810e-01,1.115e+01,1.133e+01
1681620480,1.820e-01,1.125e+01,1.144e+01
1681620540,1.860e-01,1.123e+01,1.142e+01
1681620600,1.900e-01,1.127e+01,1.146e+01
1681620660,1.950e-01,1.147e+01,1.166e+01
1681620720,1.840e-01,1.160e+01,1.179e+01
1681620780,1.740e-01,1.149e+01,1.167e+01
1681620840,1.710e-01,1.134e+01,1.152e+01
1681620900,1.690e-01,1.144e+01,1.161e+01
1681620960,1.710e-01,1.151e+01,1.168e+01
1681621020,1.690e-01,1.177e+01,1.194e+01
1681621080,1.620e-01,1.200e+01,1.216e+01
1681621140,1.500e-01,1.216e+01,1.231e+01
1681621200,1.430e-01,1.233e+01,1.247e+01
1681621260,1.500e-01,1.309e+01,1.324e+01
1681621320,1.490e-01,1.373e+01,1.387e+01
1681621380,1.530e-01,1.421e+01,1.436e+01
1681621440,1.480e-01,1.475e+01,1.490e+01
1681621500,1.530e-01,1.523e+01,1.539e+01
1681621560,1.570e-01,1.556e+01,1.572e+01
1681621620,1.670e-01,1.581e+01,1.598e+01
1681621680,1.670e-01,1.611e+01,1.628e+01
1681621740,1.630e-01,1.613e+01,1.630e+01
1681621800,1.680e-01,1.634e+01,1.651e+01
1681621860,1.690e-01,1.724e+01,1.741e+01
1681621920,1.730e-01,1.821e+01,1.838e+01
1681621980,1.780e-01,1.925e+01,1.943e+01
1681622040,1.890e-01,2.020e+01,2.039e+01
1681622100,1.980e-01,2.142e+01,2.162e+01
1681622160,2.140e-01,2.271e+01,2.292e+01
1681622220,2.280e-01,2.368e+01,2.391e+01
1681622280,2.240e-01,2.405e+01,2.427e+01
1681622340,2.250e-01,2.378e+01,2.401e+01
1681622400,2.240e-01,2.382e+01,2.404e+01
1681622460,2.250e-01,2.376e+01,2.399e+01
1681622520,2.280e-01,2.328e+01,2.351e+01
1681622580,2.240e-01,2.242e+01,2.264e+01
1681622640,2.140e-01,2.192e+01,2.213e+01
1681622700,1.940e-01,2.178e+01,2.198e+01
1681622760,1.980e-01,2.203e+01,2.223e+01
1681622820,2.020e-01,2.240e+01,2.260e+01
1681622880,2.010e-01,2.256e+01,2.276e+01
1681622940,2.000e-01,2.298e+01,2.318e+01
1681623000,2.050e-01,2.407e+01,2.428e+01
1681623060,2.280e-01,2.524e+01,2.547e+01
1681623120,2.560e-01,2.588e+01,2.613e+01
1681623180,2.790e-01,2.647e+01,2.675e+01
1681623240,2.890e-01,2.678e+01,2.707e+01
1681623300,2.840e-01,2.647e+01,2.675e+01
1681623360,2.830e-01,2.590e+01,2.619e+01
1681623420,2.730e-01,2.539e+01,2.566e+01
1681623480,2.540e-01,2.458e+01,2.484e+01
1681623540,2.290e-01,2.343e+01,2.366e+01
1681623600,2.130e-01,2.216e+01,2.237e+01
1681623660,1.990e-01,2.090e+01,2.110e+01
1681623720,1.920e-01,1.959e+01,1.978e+01
1681623780,1.850e-01,1.856e+01,1.874e+01
1681623840,1.810e-01,1.799e+01,1.817e+01
1681623900,1.910e-01,1.760e+01,1.779e+01
1681623960,2.830e-01,1.757e+01,1.785e+01
1681624020,4.220e-01,1.833e+01,1.875e+01
1681624080,6.170e-01,1.938e+01,1.999e+01
1681624140,7.220e-01,2.041e+01,2.113e+01
1681624200,7.680e-01,2.100e+01,2.177e+01
1681624260,8.120e-01,2.098e+01,2.179e+01
1681624320,8.720e-01,2.059e+01,2.146e+01
1681624380,9.070e-01,2.010e+01,2.100e+01
1681624440,7.810e-01,1.877e+01,1.955e+01
1681624500,6.180e-01,1.716e+01,1.777e+01
1681624560,4.300e-01,1.544e+01,1.587e+01
1681624620,3.440e-01,1.393e+01,1.428e+01
1681624680,3.260e-01,1.290e+01,1.322e+01
1681624740,2.880e-01,1.214e+01,1.243e+01
1681624800,2.230e-01,1.107e+01,1.130e+01
1681624860,1.840e-01,1.011e+01,1.029e+01
1681624920,1.860e-01,9.140e+00,9.320e+00
1681624980,1.870e-01,8.280e+00,8.460e+00
1681625040,1.700e-01,7.203e+00,7.373e+00
1681625100,1.580e-01,6.084e+00,6.242e+00
1681625160,1.220e-01,5.133e+00,5.255e+00
1681625220,1.090e-01,4.335e+00,4.444e+00
1681625280,1.100e-01,3.748e+00,3.857e+00
1681625340,1.030e-01,3.269e+00,3.372e+00
1681625400,9.500e-02,3.047e+00,3.143e+00
1681625460,9.900e-02,2.762e+00,2.861e+00
1681625520,1.110e-01,2.617e+00,2.728e+00
1681625580,1.080e-01,2.573e+00,2.681e+00
1681625640,1.010e-01,2.529e+00,2.631e+00
1681625700,1.310e-01,2.629e+00,2.760e+00
1681625760,1.350e-01,2.638e+00,2.773e+00
1681625820,1.320e-01,2.588e+00,2.720e+00
1681625880,1.210e-01,2.564e+00,2.685e+00
1681625940,1.130e-01,2.564e+00,2.677e+00
1681626000,1.050e-01,2.585e+00,2.690e+00
1681626060,1.030e-01,2.635e+00,2.738e+00
1681626120,9.800e-02,2.700e+00,2.798e+00
1681626180,6.200e-02,2.607e+00,2.668e+00
1681626240,7.000e-02,2.580e+00,2.651e+00
1681626300,8.200e-02,2.599e+00,2.681e+00
1681626360,1.070e-01,2.669e+00,2.776e+00
1681626420,1.290e-01,2.775e+00,2.903e+00
1681626480,1.240e-01,2.832e+00,2.956e+00
1681626540,1.290e-01,2.853e+00,2.983e+00
1681626600,1.350e-01,2.811e+00,2.947e+00
1681626660,1.340e-01,2.846e+00,2.980e+00
1681626720,1.190e-01,2.935e+00,3.054e+00
1681626780,1.310e-01,2.968e+00,3.099e+00
1681626840,1.020e-01,2.950e+00,3.052e+00
1681626900,9.900e-02,2.890e+00,2.989e+00
1681626960,1.080e-01,2.870e+00,2.978e+00
1681627020,1.020e-01,2.876e+00,2.978e+00
1681627080,1.010e-01,2.924e+00,3.026e+00
1681627140,1.130e-01,2.954e+00,3.067e+00
1681627200,1.190e-01,2.967e+00,3.085e+00
1681627260,1.090e-01,2.979e+00,3.088e+00
1681627320,1.060e-01,3.014e+00,3.120e+00
1681627380,9.700e-02,3.036e+00,3.133e+00
1681627440,9.500e-02,3.025e+00,3.120e+00
1681627500,1.030e-01,2.992e+00,3.096e+00
1681627560,1.210e-01,2.977e+00,3.098e+00
1681627620,1.060e-01,2.936e+00,3.042e+00
1681627680,1.060e-01,2.899e+00,3.005e+00
1681627740,1.030e-01,2.838e+00,2.940e+00
1681627800,1.120e-01,2.809e+00,2.921e+00
1681627860,1.210e-01,2.781e+00,2.902e+00
1681627920,1.290e-01,2.787e+00,2.916e+00
1681627980,1.180e-01,2.801e+00,2.920e+00
1681628040,1.120e-01,2.812e+00,2.924e+00
1681628100,1.330e-01,2.940e+00,3.073e+00
1681628160,1.520e-01,3.036e+00,3.187e+00
1681628220,2.140e-01,3.180e+00,3.394e+00
1681628280,2.070e-01,3.249e+00,3.456e+00
1681628340,2.120e-01,3.267e+00,3.478e+00
1681628400,2.040e-01,3.246e+00,3.449e+00
1681628460,2.130e-01,3.185e+00,3.398e+00
1681628520,2.210e-01,3.111e+00,3.332e+00
1681628580,2.230e-01,2.918e+00,3.142e+00
1681628640,3.030e-01,2.937e+00,3.239e+00
1681628700,2.660e-01,2.824e+00,3.090e+00
1681628760,2.760e-01,2.767e+00,3.044e+00
1681628820,2.750e-01,2.704e+00,2.979e+00
1681628880,2.680e-01,2.638e+00,2.906e+00
1681628940,2.520e-01,2.594e+00,2.847e+00
1681629000,2.590e-01,2.561e+00,2.820e+00
1681629060,3.250e-01,2.683e+00,3.008e+00
1681629120,2.360e-01,2.478e+00,2.714e+00
1681629180,2.200e-01,2.378e+00,2.598e+00
1681629240,2.110e-01,2.311e+00,2.522e+00
1681629300,2.070e-01,2.253e+00,2.460e+00
1681629360,2.200e-01,2.234e+00,2.454e+00
1681629420,2.210e-01,2.235e+00,2.456e+00
1681629480,1.750e-01,2.190e+00,2.365e+00
1681629540,8.400e-02,2.049e+00,2.133e+00
1681629600,8.400e-02,2.135e+00,2.219e+00
1681629660,8.600e-02,2.167e+00,2.253e+00
1681629720,1.110e-01,2.257e+00,2.369e+00
1681629780,1.276e+00,4.121e+00,5.397e+00
1681629840,1.072e+00,5.200e+00,6.271e+00
1681629900,2.500e-02,2.502e+00,2.492e+00
1681629960,1.030e-01,2.368e+00,2.471e+00
1681630020,1.440e-01,2.303e+00,2.447e+00
1681630080,1.480e-01,2.308e+00,2.455e+00
1681630140,1.510e-01,2.331e+00,2.482e+00
1681630200,1.500e-01,2.364e+00,2.515e+00
1681630260,1.660e-01,2.379e+00,2.546e+00
1681630320,1.690e-01,2.367e+00,2.536e+00
1681630380,1.680e-01,2.360e+00,2.528e+00
1681630440,1.760e-01,2.369e+00,2.544e+00
1681630500,1.700e-01,2.409e+00,2.579e+00
1681630560,2.000e-01,2.520e+00,2.720e+00
1681630620,2.000e-01,2.538e+00,2.737e+00
1681630680,1.900e-01,2.611e+00,2.801e+00
1681630740,1.740e-01,2.765e+00,2.939e+00
1681630800,1.730e-01,2.917e+00,3.090e+00
1681630860,1.620e-01,2.981e+00,3.142e+00
1681630920,1.470e-01,3.006e+00,3.153e+00
1681630980,1.270e-01,2.979e+00,3.107e+00
1681631040,9.100e-02,2.900e+00,2.991e+00
1681631100,8.800e-02,2.831e+00,2.919e+00
1681631160,9.500e-02,2.673e+00,2.768e+00
1681631220,9.900e-02,2.534e+00,2.634e+00
1681631280,1.060e-01,2.381e+00,2.487e+00
1681631340,1.140e-01,2.276e+00,2.389e+00
1681631400,1.230e-01,2.153e+00,2.275e+00
1681631460,1.250e-01,2.036e+00,2.161e+00
1681631520,1.360e-01,1.934e+00,2.070e+00
1681631580,1.330e-01,1.920e+00,2.053e+00
1681631640,1.300e-01,1.945e+00,2.075e+00
1681631700,1.250e-01,1.916e+00,2.042e+00
1681631760,1.180e-01,1.965e+00,2.082e+00
1681631820,1.160e-01,2.062e+00,2.178e+00
1681631880,1.130e-01,2.171e+00,2.283e+00
1681631940,1.060e-01,2.244e+00,2.350e+00
1681632000,1.080e-01,2.294e+00,2.401e+00
1681632060,1.170e-01,2.316e+00,2.433e+00
1681632120,1.140e-01,2.264e+00,2.378e+00
1681632180,1.110e-01,2.195e+00,2.307e+00
1681632240,1.120e-01,2.122e+00,2.234e+00
1681632300,1.110e-01,2.052e+00,2.164e+00
1681632360,1.090e-01,2.029e+00,2.138e+00
1681632420,1.090e-01,2.058e+00,2.167e+00
1681632480,1.300e-01,2.316e+00,2.446e+00
1681632540,1.420e-01,2.452e+00,2.595e+00
1681632600,1.720e-01,2.585e+00,2.758e+00
1681632660,2.620e-01,2.888e+00,3.150e+00
1681632720,2.730e-01,3.030e+00,3.303e+00
1681632780,2.700e-01,3.102e+00,3.372e+00
1681632840,2.720e-01,3.107e+00,3.379e+00
1681632900,2.760e-01,3.071e+00,3.347e+00
1681632960,2.430e-01,2.797e+00,3.040e+00
1681633020,2.340e-01,2.709e+00,2.943e+00
1681633080,1.820e-01,2.626e+00,2.809e+00
1681633140,1.050e-01,2.380e+00,2.486e+00
1681633200,9.100e-02,2.309e+00,2.400e+00
1681633260,9.500e-02,2.272e+00,2.367e+00
1681633320,8.600e-02,2.309e+00,2.395e+00
1681633380,8.200e-02,2.362e+00,2.444e+00
1681633440,9.500e-02,2.494e+00,2.589e+00
1681633500,9.700e-02,2.662e+00,2.760e+00
1681633560,1.080e-01,3.005e+00,3.112e+00
1681633620,1.150e-01,3.644e+00,3.759e+00
1681633680,1.130e-01,4.211e+00,4.324e+00
1681633740,1.060e-01,4.727e+00,4.833e+00
1681633800,1.270e-01,5.261e+00,5.387e+00
1681633860,1.360e-01,5.701e+00,5.837e+00
1681633920,1.510e-01,5.985e+00,6.137e+00
1681633980,1.620e-01,6.133e+00,6.294e+00
1681634040,1.600e-01,5.904e+00,6.063e+00
1681634100,1.580e-01,5.443e+00,5.601e+00
1681634160,1.660e-01,4.905e+00,5.071e+00
1681634220,1.580e-01,4.411e+00,4.569e+00
1681634280,1.410e-01,3.837e+00,3.978e+00
1681634340,1.160e-01,3.355e+00,3.471e+00
1681634400,7.500e-02,2.924e+00,3.000e+00
1681634460,8.500e-02,2.688e+00,2.774e+00
1681634520,1.620e-01,2.807e+00,2.970e+00
1681634580,1.930e-01,3.229e+00,3.422e+00
1681634640,2.110e-01,3.621e+00,3.832e+00
1681634700,1.577e+00,7.015e+00,8.590e+00
1681634760,1.649e+00,1.365e+01,1.530e+01
1681634820,3.504e+00,1.770e+01,2.120e+01
1681634880,1.905e+00,1.203e+01,1.393e+01
1681634940,1.182e+00,9.740e+00,1.092e+01
1681635000,1.218e+00,9.770e+00,1.099e+01
1681635060,1.247e+00,9.790e+00,1.103e+01
1681635120,1.224e+00,9.760e+00,1.098e+01
1681635180,1.154e+00,9.600e+00,1.075e+01
1681635240,1.016e+00,8.650e+00,9.670e+00
1681635300,8.810e-01,7.686e+00,8.570e+00
1681635360,7.480e-01,6.735e+00,7.483e+00
1681635420,6.520e-01,5.883e+00,6.535e+00
1681635480,4.400e-01,4.801e+00,5.241e+00
1681635540,3.000e-01,3.902e+00,4.202e+00
1681635600,1.790e-01,2.774e+00,2.953e+00
1681635660,1.250e-01,2.126e+00,2.252e+00
1681635720,1.140e-01,2.024e+00,2.138e+00
1681635780,1.010e-01,1.921e+00,2.022e+00
1681635840,1.180e-01,1.891e+00,2.009e+00
1681635900,1.290e-01,1.811e+00,1.940e+00
1681635960,1.210e-01,1.715e+00,1.835e+00
1681636020,1.210e-01,1.648e+00,1.769e+00
1681636080,1.160e-01,1.596e+00,1.712e+00
1681636140,1.190e-01,1.557e+00,1.676e+00
1681636200,1.260e-01,1.609e+00,1.735e+00
1681636260,1.230e-01,1.719e+00,1.842e+00
1681636320,1.010e-01,1.811e+00,1.912e+00
1681636380,9.300e-02,2.050e+00,2.143e+00
1681636440,9.600e-02,2.356e+00,2.453e+00
1681636500,9.800e-02,2.707e+00,2.804e+00
1681636560,1.140e-01,3.322e+00,3.436e+00
1681636620,1.320e-01,4.238e+00,4.370e+00
1681636680,1.320e-01,5.173e+00,5.305e+00
1681636740,1.390e-01,6.066e+00,6.205e+00
1681636800,1.550e-01,6.868e+00,7.023e+00
1681636860,1.650e-01,7.339e+00,7.504e+00
1681636920,1.740e-01,8.130e+00,8.310e+00
1681636980,1.810e-01,9.020e+00,9.200e+00
1681637040,1.740e-01,9.580e+00,9.750e+00
1681637100,1.620e-01,9.650e+00,9.820e+00
1681637160,1.700e-01,9.760e+00,9.930e+00
1681637220,1.630e-01,9.810e+00,9.970e+00
1681637280,1.550e-01,9.830e+00,9.980e+00
1681637340,1.510e-01,1.009e+01,1.024e+01
1681637400,1.430e-01,1.009e+01,1.023e+01
1681637460,1.370e-01,9.910e+00,1.004e+01
1681637520,1.310e-01,9.580e+00,9.710e+00
1681637580,1.640e-01,9.280e+00,9.440e+00
1681637640,2.280e-01,9.060e+00,9.290e+00
1681637700,2.330e-01,8.630e+00,8.860e+00
1681637760,2.400e-01,8.240e+00,8.480e+00
1681637820,2.360e-01,7.629e+00,7.865e+00
1681637880,2.280e-01,6.987e+00,7.216e+00
1681637940,2.270e-01,6.417e+00,6.644e+00
1681638000,2.310e-01,6.086e+00,6.317e+00
1681638060,1.800e-01,5.845e+00,6.025e+00
1681638120,1.280e-01,5.809e+00,5.937e+00
1681638180,1.160e-01,6.047e+00,6.163e+00
1681638240,1.110e-01,6.329e+00,6.440e+00
1681638300,1.200e-01,6.627e+00,6.747e+00
1681638360,1.240e-01,6.929e+00,7.053e+00
1681638420,1.180e-01,7.091e+00,7.208e+00
1681638480,1.120e-01,7.125e+00,7.237e+00
1681638540,1.020e-01,7.051e+00,7.152e+00
1681638600,1.070e-01,6.743e+00,6.850e+00
1681638660,1.110e-01,6.130e+00,6.241e+00
1681638720,1.070e-01,5.674e+00,5.781e+00
1681638780,1.050e-01,5.186e+00,5.290e+00
1681638840,1.040e-01,4.728e+00,4.832e+00
1681638900,1.050e-01,4.553e+00,4.658e+00
1681638960,1.110e-01,4.457e+00,4.568e+00
1681639020,1.150e-01,4.383e+00,4.498e+00
1681639080,1.100e-01,4.392e+00,4.502e+00
1681639140,1.140e-01,4.645e+00,4.758e+00
1681639200,1.080e-01,4.960e+00,5.068e+00
1681639260,1.120e-01,5.327e+00,5.439e+00
1681639320,1.170e-01,5.718e+00,5.835e+00
1681639380,1.210e-01,6.098e+00,6.219e+00
1681639440,1.200e-01,6.492e+00,6.612e+00
1681639500,1.190e-01,6.865e+00,6.984e+00
1681639560,1.250e-01,7.235e+00,7.360e+00
1681639620,1.300e-01,7.416e+00,7.546e+00
1681639680,1.300e-01,7.250e+00,7.380e+00
1681639740,1.240e-01,7.120e+00,7.244e+00
1681639800,1.250e-01,6.778e+00,6.903e+00
1681639860,1.300e-01,6.306e+00,6.436e+00
1681639920,1.250e-01,5.845e+00,5.970e+00
1681639980,1.210e-01,5.373e+00,5.494e+00
1681640040,1.220e-01,4.949e+00,5.070e+00
1681640100,1.210e-01,4.688e+00,4.809e+00
1681640160,1.250e-01,4.516e+00,4.641e+00
1681640220,1.220e-01,4.425e+00,4.547e+00
1681640280,1.170e-01,4.462e+00,4.579e+00
1681640340,1.150e-01,4.658e+00,4.772e+00
1681640400,1.290e-01,5.003e+00,5.132e+00
1681640460,1.310e-01,5.198e+00,5.329e+00
1681640520,1.290e-01,5.264e+00,5.393e+00
1681640580,1.320e-01,5.292e+00,5.423e+00
1681640640,1.330e-01,5.290e+00,5.423e+00
1681640700,1.470e-01,5.416e+00,5.562e+00
1681640760,1.550e-01,5.635e+00,5.787e+00
1681640820,1.550e-01,5.794e+00,5.949e+00
1681640880,1.570e-01,5.860e+00,6.017e+00
1681640940,1.690e-01,5.957e+00,6.125e+00
1681641000,1.700e-01,6.010e+00,6.180e+00
1681641060,1.660e-01,6.142e+00,6.308e+00
1681641120,1.710e-01,6.363e+00,6.533e+00
1681641180,1.620e-01,6.304e+00,6.467e+00
1681641240,1.650e-01,6.239e+00,6.404e+00
1681641300,1.580e-01,6.108e+00,6.266e+00
1681641360,1.580e-01,6.020e+00,6.178e+00
1681641420,1.500e-01,6.060e+00,6.210e+00
1681641480,1.510e-01,6.083e+00,6.234e+00
1681641540,1.440e-01,5.952e+00,6.096e+00
1681641600,1.270e-01,5.936e+00,6.063e+00
1681641660,1.250e-01,6.162e+00,6.287e+00
1681641720,1.230e-01,6.697e+00,6.820e+00
1681641780,1.220e-01,7.303e+00,7.425e+00
1681641840,1.140e-01,7.567e+00,7.681e+00
1681641900,1.080e-01,7.786e+00,7.894e+00
1681641960,1.060e-01,8.090e+00,8.200e+00
1681642020,1.140e-01,8.350e+00,8.470e+00
1681642080,1.300e-01,8.610e+00,8.740e+00
1681642140,1.250e-01,8.620e+00,8.750e+00
1681642200,1.060e-01,8.260e+00,8.370e+00
1681642260,1.090e-01,8.040e+00,8.150e+00
1681642320,1.170e-01,8.910e+00,9.030e+00
1681642380,1.240e-01,1.017e+01,1.030e+01
1681642440,1.200e-01,1.110e+01,1.122e+01
1681642500,1.250e-01,1.174e+01,1.187e+01
1681642560,1.230e-01,1.239e+01,1.252e+01
1681642620,1.350e-01,1.303e+01,1.317e+01
1681642680,1.500e-01,1.387e+01,1.402e+01
1681642740,1.480e-01,1.453e+01,1.467e+01
1681642800,1.132e+01,1.878e+01,3.009e+01
1681642860,1.716e+01,2.473e+01,4.189e+01
1681642920,3.861e+00,1.835e+01,2.221e+01
1681642980,2.785e+00,1.949e+01,2.227e+01
1681643040,2.630e-01,1.564e+01,1.590e+01
1681643100,1.230e-01,1.359e+01,1.371e+01
1681643160,1.140e-01,1.335e+01,1.347e+01
1681643220,1.160e-01,1.321e+01,1.333e+01
1681643280,1.130e-01,1.329e+01,1.341e+01
1681643340,1.150e-01,1.335e+01,1.347e+01
1681643400,1.070e-01,1.351e+01,1.362e+01
1681643460,1.070e-01,1.382e+01,1.392e+01
1681643520,1.230e-01,1.436e+01,1.448e+01
1681643580,1.410e-01,1.470e+01,1.484e+01
1681643640,1.530e-01,1.488e+01,1.503e+01
1681643700,1.500e-01,1.505e+01,1.520e+01
1681643760,1.440e-01,1.521e+01,1.536e+01
1681643820,1.500e-01,1.549e+01,1.564e+01
1681643880,1.630e-01,1.554e+01,1.571e+01
1681643940,1.650e-01,1.516e+01,1.532e+01
1681644000,1.490e-01,1.461e+01,1.476e+01
1681644060,1.420e-01,1.464e+01,1.478e+01
1681644120,1.660e-01,1.532e+01,1.549e+01
1681644180,2.000e-01,1.545e+01,1.565e+01
1681644240,2.150e-01,1.503e+01,1.525e+01
1681644300,2.260e-01,1.480e+01,1.503e+01
1681644360,2.290e-01,1.478e+01,1.501e+01
1681644420,2.480e-01,1.525e+01,1.550e+01
1681644480,2.800e-01,1.565e+01,1.593e+01
1681644540,3.000e-01,1.570e+01,1.600e+01
1681644600,2.550e-01,1.451e+01,1.476e+01
1681644660,2.340e-01,1.441e+01,1.464e+01
1681644720,2.364e+00,1.791e+01,2.028e+01
1681644780,7.460e-01,1.827e+01,1.901e+01
1681644840,5.800e-01,2.179e+01,2.237e+01
1681644900,1.596e+00,2.322e+01,2.482e+01
1681644960,1.606e+00,2.351e+01,2.511e+01
1681645020,1.895e+00,2.396e+01,2.586e+01
1681645080,2.295e+00,2.455e+01,2.685e+01
1681645140,2.547e+00,2.513e+01,2.767e+01
1681645200,2.584e+00,2.486e+01,2.744e+01
1681645260,2.550e+00,2.438e+01,2.694e+01
1681645320,2.524e+00,2.417e+01,2.670e+01
1681645380,1.935e+00,2.094e+01,2.287e+01
1681645440,3.260e-01,1.285e+01,1.318e+01
1681645500,4.180e-01,1.489e+01,1.531e+01
1681645560,2.500e-01,1.228e+01,1.253e+01
1681645620,1.760e-01,1.174e+01,1.191e+01
1681645680,1.850e-01,1.168e+01,1.187e+01
1681645740,3.190e-01,1.182e+01,1.214e+01
1681645800,4.100e-01,1.182e+01,1.223e+01
1681645860,4.000e-01,1.144e+01,1.184e+01
1681645920,3.950e-01,1.114e+01,1.153e+01
1681645980,3.890e-01,1.085e+01,1.124e+01
1681646040,3.820e-01,1.075e+01,1.113e+01
1681646100,4.210e-01,1.113e+01,1.155e+01
1681646160,6.130e-01,1.181e+01,1.242e+01
1681646220,7.350e-01,1.292e+01,1.366e+01
1681646280,1.015e+00,1.471e+01,1.572e+01
1681646340,1.302e+00,1.647e+01,1.777e+01
1681646400,1.514e+00,1.821e+01,1.973e+01
1681646460,1.696e+00,1.952e+01,2.122e+01
1681646520,1.910e+00,2.093e+01,2.284e+01
1681646580,1.990e+00,2.180e+01,2.379e+01
1681646640,1.894e+00,2.227e+01,2.416e+01
1681646700,1.710e+00,2.214e+01,2.385e+01
1681646760,1.504e+00,2.187e+01,2.338e+01
1681646820,1.448e+00,2.163e+01,2.308e+01
1681646880,1.572e+00,2.165e+01,2.322e+01
1681646940,1.776e+00,2.188e+01,2.365e+01
1681647000,1.726e+00,2.146e+01,2.319e+01
1681647060,1.678e+00,2.116e+01,2.284e+01
1681647120,1.620e+00,2.073e+01,2.235e+01
1681647180,1.644e+00,2.032e+01,2.196e+01
1681647240,1.629e+00,1.987e+01,2.149e+01
1681647300,1.472e+00,1.930e+01,2.077e+01
1681647360,1.170e+00,1.848e+01,1.965e+01
1681647420,8.810e-01,1.788e+01,1.876e+01
1681647480,8.330e-01,1.745e+01,1.828e+01
1681647540,8.100e-01,1.695e+01,1.776e+01
1681647600,7.680e-01,1.662e+01,1.739e+01
1681647660,6.690e-01,1.624e+01,1.691e+01
1681647720,6.090e-01,1.605e+01,1.665e+01
1681647780,5.560e-01,1.570e+01,1.626e+01
1681647840,5.280e-01,1.551e+01,1.604e+01
1681647900,4.860e-01,1.506e+01,1.555e+01
1681647960,4.130e-01,1.462e+01,1.503e+01
1681648020,3.690e-01,1.391e+01,1.428e+01
1681648080,3.300e-01,1.315e+01,1.348e+01
1681648140,2.950e-01,1.249e+01,1.278e+01
1681648200,2.850e-01,1.187e+01,1.215e+01
1681648260,2.880e-01,1.136e+01,1.165e+01
1681648320,3.090e-01,1.086e+01,1.117e+01
1681648380,4.160e-01,1.058e+01,1.099e+01
1681648440,6.540e-01,1.057e+01,1.123e+01
1681648500,1.186e+00,1.143e+01,1.262e+01
1681648560,1.695e+00,1.273e+01,1.443e+01
1681648620,1.827e+00,1.309e+01,1.492e+01
1681648680,1.878e+00,1.302e+01,1.490e+01
1681648740,1.900e+00,1.283e+01,1.473e+01
1681648800,1.909e+00,1.257e+01,1.448e+01
1681648860,1.802e+00,1.205e+01,1.385e+01
1681648920,1.535e+00,1.127e+01,1.280e+01
1681648980,9.870e-01,9.760e+00,1.075e+01
1681649040,5.760e-01,8.030e+00,8.600e+00
1681649100,5.110e-01,7.315e+00,7.826e+00
1681649160,5.430e-01,7.284e+00,7.827e+00
1681649220,6.470e-01,7.621e+00,8.270e+00
1681649280,9.080e-01,8.090e+00,9.000e+00
1681649340,1.316e+00,8.860e+00,1.017e+01
1681649400,1.401e+00,9.370e+00,1.077e+01
1681649460,1.639e+00,1.057e+01,1.221e+01
1681649520,1.864e+00,1.185e+01,1.372e+01
1681649580,1.899e+00,1.203e+01,1.393e+01
1681649640,1.869e+00,1.170e+01,1.357e+01
1681649700,1.785e+00,1.120e+01,1.298e+01
1681649760,1.430e+00,1.055e+01,1.198e+01
1681649820,1.185e+00,1.002e+01,1.120e+01
1681649880,1.198e+00,9.960e+00,1.115e+01
1681649940,9.950e-01,9.000e+00,1.000e+01
1681650000,9.100e-01,8.380e+00,9.290e+00
1681650060,9.460e-01,8.450e+00,9.390e+00
1681650120,9.620e-01,8.300e+00,9.260e+00
1681650180,9.530e-01,8.070e+00,9.020e+00
1681650240,9.580e-01,7.838e+00,8.800e+00
1681650300,9.550e-01,7.481e+00,8.440e+00
1681650360,9.250e-01,6.940e+00,7.865e+00
1681650420,9.050e-01,6.567e+00,7.472e+00
1681650480,9.430e-01,6.438e+00,7.382e+00
1681650540,1.042e+00,6.685e+00,7.727e+00
1681650600,1.213e+00,7.274e+00,8.490e+00
1681650660,1.390e+00,7.937e+00,9.330e+00
1681650720,1.567e+00,8.620e+00,1.018e+01
1681650780,1.692e+00,9.160e+00,1.085e+01
1681650840,1.806e+00,9.600e+00,1.140e+01
1681650900,1.945e+00,1.000e+01,1.194e+01
