nox,tz=0,v=1.5
1690318920,2.730e-01,9.430e-01,1.216e+00
1690318980,2.740e-01,9.690e-01,1.244e+00
1690319040,2.640e-01,9.470e-01,1.211e+00
1690319100,2.640e-01,9.300e-01,1.194e+00
1690319160,2.520e-01,9.180e-01,1.169e+00
1690319220,2.490e-01,9.030e-01,1.153e+00
1690319280,2.420e-01,8.580e-01,1.100e+00
1690319340,2.440e-01,7.990e-01,1.042e+00
1690319400,2.380e-01,7.880e-01,1.026e+00
1690319460,2.390e-01,7.720e-01,1.011e+00
1690319520,2.380e-01,8.040e-01,1.042e+00
1690319580,2.420e-01,8.160e-01,1.058e+00
1690319640,2.510e-01,8.490e-01,1.100e+00
1690319700,2.600e-01,8.610e-01,1.121e+00
1690319760,2.610e-01,8.550e-01,1.116e+00
1690319820,2.450e-01,8.460e-01,1.091e+00
1690319880,2.510e-01,8.350e-01,1.086e+00
1690319940,2.540e-01,8.270e-01,1.082e+00
1690320000,2.560e-01,7.870e-01,1.043e+00
1690320060,2.540e-01,7.460e-01,1.000e+00
1690320120,2.570e-01,6.970e-01,9.540e-01
1690320180,2.470e-01,7.300e-01,9.770e-01
1690320240,2.460e-01,7.480e-01,9.930e-01
1690320300,2.450e-01,7.570e-01,1.002e+00
1690320360,2.390e-01,7.710e-01,1.011e+00
1690320420,2.420e-01,7.820e-01,1.024e+00
1690320480,2.450e-01,8.290e-01,1.075e+00
1690320540,2.470e-01,8.700e-01,1.117e+00
1690320600,2.510e-01,8.720e-01,1.123e+00
1690320660,2.510e-01,8.390e-01,1.090e+00
1690320720,2.480e-01,8.230e-01,1.072e+00
1690320780,2.460e-01,8.250e-01,1.071e+00
1690320840,2.480e-01,8.220e-01,1.070e+00
1690320900,2.500e-01,7.930e-01,1.043e+00
1690320960,2.490e-01,7.610e-01,1.010e+00
1690321020,2.360e-01,7.220e-01,9.580e-01
1690321080,2.360e-01,6.890e-01,9.250e-01
1690321140,2.400e-01,6.760e-01,9.160e-01
1690321200,2.380e-01,6.960e-01,9.340e-01
1690321260,2.390e-01,7.120e-01,9.510e-01
1690321320,2.320e-01,7.220e-01,9.540e-01
1690321380,2.240e-01,7.520e-01,9.770e-01
1690321440,2.210e-01,7.680e-01,9.890e-01
1690321500,2.190e-01,7.530e-01,9.720e-01
1690321560,2.120e-01,7.760e-01,9.880e-01
1690321620,2.040e-01,7.820e-01,9.860e-01
1690321680,2.100e-01,8.020e-01,1.013e+00
1690321740,2.120e-01,8.310e-01,1.042e+00
1690321800,2.080e-01,8.290e-01,1.037e+00
1690321860,2.060e-01,7.960e-01,1.003e+00
1690321920,2.090e-01,8.360e-01,1.045e+00
1690321980,2.190e-01,8.660e-01,1.085e+00
1690322040,2.170e-01,8.700e-01,1.087e+00
1690322100,2.180e-01,8.730e-01,1.091e+00
1690322160,2.150e-01,8.320e-01,1.047e+00
1690322220,2.160e-01,8.090e-01,1.025e+00
1690322280,2.240e-01,8.480e-01,1.072e+00
1690322340,2.240e-01,8.590e-01,1.083e+00
1690322400,2.210e-01,8.390e-01,1.061e+00
1690322460,2.130e-01,8.180e-01,1.030e+00
1690322520,2.130e-01,8.210e-01,1.033e+00
1690322580,2.060e-01,8.200e-01,1.026e+00
1690322640,2.060e-01,8.170e-01,1.024e+00
1690322700,1.990e-01,8.140e-01,1.013e+00
1690322760,1.950e-01,8.030e-01,9.980e-01
1690322820,1.970e-01,8.360e-01,1.033e+00
1690322880,1.970e-01,8.490e-01,1.046e+00
1690322940,1.930e-01,8.900e-01,1.083e+00
1690323000,1.870e-01,8.750e-01,1.061e+00
1690323060,1.970e-01,9.220e-01,1.119e+00
1690323120,1.930e-01,9.280e-01,1.121e+00
1690323180,1.850e-01,9.150e-01,1.100e+00
1690323240,1.790e-01,8.560e-01,1.035e+00
1690323300,1.730e-01,7.850e-01,9.580e-01
1690323360,1.800e-01,7.580e-01,9.380e-01
1690323420,1.920e-01,7.300e-01,9.220e-01
1690323480,1.970e-01,7.330e-01,9.290e-01
1690323540,1.940e-01,6.910e-01,8.850e-01
1690323600,1.970e-01,7.080e-01,9.050e-01
1690323660,1.990e-01,7.070e-01,9.050e-01
1690323720,1.970e-01,6.940e-01,8.920e-01
1690323780,1.970e-01,6.950e-01,8.930e-01
1690323840,1.910e-01,7.110e-01,9.020e-01
1690323900,1.880e-01,7.170e-01,9.040e-01
1690323960,1.840e-01,7.190e-01,9.030e-01
1690324020,1.870e-01,7.140e-01,9.010e-01
1690324080,2.020e-01,7.520e-01,9.530e-01
1690324140,2.080e-01,7.840e-01,9.920e-01
1690324200,2.150e-01,8.550e-01,1.070e+00
1690324260,2.240e-01,9.080e-01,1.132e+00
1690324320,2.250e-01,9.370e-01,1.162e+00
1690324380,2.220e-01,9.290e-01,1.151e+00
1690324440,2.110e-01,9.370e-01,1.148e+00
1690324500,1.970e-01,9.490e-01,1.146e+00
1690324560,1.900e-01,9.400e-01,1.130e+00
1690324620,1.900e-01,9.330e-01,1.124e+00
1690324680,1.850e-01,9.090e-01,1.094e+00
1690324740,1.780e-01,8.510e-01,1.029e+00
1690324800,1.740e-01,8.270e-01,1.001e+00
1690324860,1.810e-01,8.660e-01,1.047e+00
1690324920,2.050e-01,9.320e-01,1.137e+00
1690324980,2.200e-01,9.820e-01,1.202e+00
1690325040,2.320e-01,1.027e+00,1.259e+00
1690325100,2.360e-01,1.098e+00,1.334e+00
1690325160,2.520e-01,1.153e+00,1.404e+00
1690325220,2.770e-01,1.287e+00,1.564e+00
1690325280,3.180e-01,1.436e+00,1.753e+00
1690325340,3.330e-01,1.489e+00,1.823e+00
1690325400,3.300e-01,1.526e+00,1.856e+00
1690325460,3.300e-01,1.553e+00,1.883e+00
1690325520,3.240e-01,1.513e+00,1.837e+00
1690325580,3.270e-01,1.497e+00,1.823e+00
1690325640,3.260e-01,1.485e+00,1.811e+00
1690325700,2.990e-01,1.393e+00,1.692e+00
1690325760,2.710e-01,1.294e+00,1.566e+00
1690325820,2.700e-01,1.253e+00,1.523e+00
1690325880,2.660e-01,1.139e+00,1.405e+00
1690325940,2.610e-01,1.094e+00,1.356e+00
1690326000,2.510e-01,1.054e+00,1.304e+00
1690326060,2.420e-01,1.020e+00,1.262e+00
1690326120,2.470e-01,1.030e+00,1.277e+00
1690326180,2.590e-01,1.046e+00,1.305e+00
1690326240,2.810e-01,1.128e+00,1.409e+00
1690326300,2.930e-01,1.226e+00,1.519e+00
1690326360,2.850e-01,1.251e+00,1.536e+00
1690326420,2.790e-01,1.221e+00,1.501e+00
1690326480,2.900e-01,1.226e+00,1.516e+00
1690326540,2.900e-01,1.220e+00,1.509e+00
1690326600,2.770e-01,1.204e+00,1.481e+00
1690326660,2.770e-01,1.216e+00,1.493e+00
1690326720,2.650e-01,1.190e+00,1.455e+00
1690326780,2.530e-01,1.103e+00,1.355e+00
1690326840,2.630e-01,1.071e+00,1.334e+00
1690326900,2.780e-01,1.130e+00,1.408e+00
1690326960,2.820e-01,1.167e+00,1.449e+00
1690327020,2.850e-01,1.162e+00,1.446e+00
1690327080,2.850e-01,1.126e+00,1.411e+00
1690327140,2.670e-01,1.051e+00,1.318e+00
1690327200,2.530e-01,9.370e-01,1.190e+00
1690327260,2.580e-01,8.920e-01,1.150e+00
1690327320,2.610e-01,9.250e-01,1.186e+00
1690327380,2.490e-01,8.850e-01,1.134e+00
1690327440,2.790e-01,9.960e-01,1.275e+00
1690327500,3.090e-01,1.099e+00,1.408e+00
1690327560,3.090e-01,1.139e+00,1.447e+00
1690327620,3.140e-01,1.181e+00,1.495e+00
1690327680,3.220e-01,1.232e+00,1.554e+00
1690327740,3.330e-01,1.259e+00,1.593e+00
1690327800,3.450e-01,1.310e+00,1.655e+00
1690327860,3.520e-01,1.351e+00,1.703e+00
1690327920,3.210e-01,1.234e+00,1.555e+00
1690327980,3.020e-01,1.188e+00,1.490e+00
1690328040,3.120e-01,1.188e+00,1.500e+00
1690328100,3.200e-01,1.239e+00,1.559e+00
1690328160,3.110e-01,1.277e+00,1.588e+00
1690328220,2.920e-01,1.270e+00,1.562e+00
1690328280,2.640e-01,1.164e+00,1.428e+00
1690328340,2.500e-01,1.100e+00,1.350e+00
1690328400,2.420e-01,1.041e+00,1.283e+00
1690328460,2.370e-01,9.580e-01,1.195e+00
1690328520,2.270e-01,8.940e-01,1.122e+00
1690328580,2.180e-01,8.000e-01,1.019e+00
1690328640,2.210e-01,8.170e-01,1.038e+00
1690328700,2.300e-01,8.760e-01,1.106e+00
1690328760,2.500e-01,9.620e-01,1.212e+00
1690328820,2.610e-01,1.064e+00,1.325e+00
1690328880,2.720e-01,1.148e+00,1.420e+00
1690328940,2.810e-01,1.257e+00,1.539e+00
1690329000,2.800e-01,1.316e+00,1.597e+00
1690329060,2.840e-01,1.310e+00,1.593e+00
1690329120,2.870e-01,1.294e+00,1.581e+00
1690329180,2.810e-01,1.281e+00,1.563e+00
1690329240,2.810e-01,1.219e+00,1.499e+00
1690329300,2.630e-01,1.129e+00,1.392e+00
1690329360,2.440e-01,1.050e+00,1.294e+00
1690329420,2.360e-01,9.820e-01,1.218e+00
1690329480,2.400e-01,9.970e-01,1.237e+00
1690329540,2.380e-01,1.032e+00,1.270e+00
1690329600,2.350e-01,1.018e+00,1.253e+00
1690329660,2.230e-01,9.990e-01,1.221e+00
1690329720,2.240e-01,1.051e+00,1.275e+00
1690329780,2.340e-01,1.163e+00,1.397e+00
1690329840,2.380e-01,1.215e+00,1.453e+00
1690329900,2.420e-01,1.293e+00,1.534e+00
1690329960,2.370e-01,1.275e+00,1.512e+00
1690330020,2.300e-01,1.242e+00,1.472e+00
1690330080,2.230e-01,1.191e+00,1.414e+00
1690330140,2.170e-01,1.143e+00,1.360e+00
1690330200,2.130e-01,1.089e+00,1.302e+00
1690330260,2.130e-01,9.950e-01,1.208e+00
1690330320,2.130e-01,9.450e-01,1.158e+00
1690330380,2.100e-01,9.170e-01,1.127e+00
1690330440,2.190e-01,9.860e-01,1.205e+00
1690330500,2.340e-01,1.072e+00,1.306e+00
1690330560,2.560e-01,1.233e+00,1.488e+00
1690330620,2.640e-01,1.288e+00,1.552e+00
1690330680,2.670e-01,1.333e+00,1.600e+00
1690330740,2.630e-01,1.376e+00,1.639e+00
1690330800,2.600e-01,1.407e+00,1.667e+00
1690330860,2.530e-01,1.400e+00,1.653e+00
1690330920,2.460e-01,1.332e+00,1.577e+00
1690330980,2.290e-01,1.235e+00,1.464e+00
1690331040,2.280e-01,1.093e+00,1.321e+00
1690331100,2.150e-01,1.033e+00,1.248e+00
1690331160,2.180e-01,1.055e+00,1.273e+00
1690331220,2.220e-01,1.130e+00,1.352e+00
1690331280,2.220e-01,1.164e+00,1.386e+00
1690331340,2.210e-01,1.130e+00,1.351e+00
1690331400,2.220e-01,1.119e+00,1.341e+00
1690331460,2.290e-01,1.146e+00,1.374e+00
1690331520,2.400e-01,1.246e+00,1.486e+00
1690331580,2.560e-01,1.423e+00,1.679e+00
1690331640,2.560e-01,1.481e+00,1.737e+00
1690331700,2.610e-01,1.496e+00,1.756e+00
1690331760,2.730e-01,1.586e+00,1.859e+00
1690331820,2.820e-01,1.756e+00,2.038e+00
1690331880,2.760e-01,1.796e+00,2.073e+00
1690331940,2.590e-01,1.825e+00,2.084e+00
1690332000,2.490e-01,1.787e+00,2.036e+00
1690332060,2.500e-01,1.750e+00,2.000e+00
1690332120,2.580e-01,1.804e+00,2.062e+00
1690332180,2.610e-01,1.899e+00,2.160e+00
1690332240,2.630e-01,1.950e+00,2.213e+00
1690332300,2.770e-01,2.043e+00,2.320e+00
1690332360,2.920e-01,2.192e+00,2.484e+00
1690332420,2.930e-01,2.271e+00,2.563e+00
1690332480,2.840e-01,2.291e+00,2.575e+00
1690332540,2.710e-01,2.224e+00,2.495e+00
1690332600,2.610e-01,2.091e+00,2.353e+00
1690332660,2.530e-01,1.963e+00,2.215e+00
1690332720,2.400e-01,1.844e+00,2.084e+00
1690332780,2.320e-01,1.867e+00,2.099e+00
1690332840,2.340e-01,1.958e+00,2.191e+00
1690332900,2.450e-01,2.051e+00,2.295e+00
1690332960,2.440e-01,2.065e+00,2.309e+00
1690333020,2.370e-01,1.995e+00,2.232e+00
1690333080,2.310e-01,1.980e+00,2.211e+00
1690333140,2.340e-01,2.024e+00,2.259e+00
1690333200,2.350e-01,1.961e+00,2.196e+00
1690333260,2.230e-01,1.762e+00,1.985e+00
1690333320,2.120e-01,1.625e+00,1.837e+00
1690333380,2.020e-01,1.516e+00,1.718e+00
1690333440,2.110e-01,1.543e+00,1.754e+00
1690333500,2.240e-01,1.679e+00,1.903e+00
1690333560,2.360e-01,1.747e+00,1.983e+00
1690333620,2.210e-01,1.777e+00,1.998e+00
1690333680,2.160e-01,1.816e+00,2.032e+00
1690333740,2.190e-01,1.819e+00,2.037e+00
1690333800,2.140e-01,1.801e+00,2.015e+00
1690333860,2.120e-01,1.822e+00,2.034e+00
1690333920,2.030e-01,1.811e+00,2.015e+00
1690333980,1.940e-01,1.757e+00,1.951e+00
1690334040,1.790e-01,1.676e+00,1.855e+00
1690334100,1.790e-01,1.636e+00,1.815e+00
1690334160,1.760e-01,1.626e+00,1.803e+00
1690334220,1.800e-01,1.661e+00,1.841e+00
1690334280,1.870e-01,1.690e+00,1.877e+00
1690334340,1.910e-01,1.771e+00,1.962e+00
1690334400,1.950e-01,1.852e+00,2.048e+00
1690334460,1.930e-01,1.912e+00,2.105e+00
1690334520,1.940e-01,1.933e+00,2.127e+00
1690334580,2.050e-01,1.943e+00,2.147e+00
1690334640,2.030e-01,1.938e+00,2.141e+00
1690334700,2.150e-01,1.897e+00,2.111e+00
1690334760,2.110e-01,1.898e+00,2.109e+00
1690334820,2.070e-01,1.873e+00,2.080e+00
1690334880,2.000e-01,1.910e+00,2.110e+00
1690334940,2.020e-01,2.005e+00,2.207e+00
1690335000,2.030e-01,2.194e+00,2.397e+00
1690335060,1.900e-01,2.362e+00,2.553e+00
1690335120,1.850e-01,2.451e+00,2.636e+00
1690335180,1.600e-01,2.511e+00,2.671e+00
1690335240,1.560e-01,2.454e+00,2.610e+00
1690335300,1.530e-01,2.394e+00,2.546e+00
1690335360,1.510e-01,2.323e+00,2.474e+00
1690335420,1.490e-01,2.220e+00,2.368e+00
1690335480,1.550e-01,2.126e+00,2.281e+00
1690335540,1.530e-01,2.105e+00,2.257e+00
1690335600,1.390e-01,2.197e+00,2.336e+00
1690335660,1.400e-01,2.324e+00,2.463e+00
1690335720,1.340e-01,2.487e+00,2.621e+00
1690335780,1.300e-01,2.653e+00,2.783e+00
1690335840,1.310e-01,2.840e+00,2.971e+00
1690335900,1.220e-01,2.981e+00,3.103e+00
1690335960,1.240e-01,3.060e+00,3.184e+00
1690336020,1.340e-01,3.162e+00,3.296e+00
1690336080,1.410e-01,3.325e+00,3.466e+00
1690336140,1.510e-01,3.522e+00,3.673e+00
1690336200,1.490e-01,3.747e+00,3.897e+00
1690336260,1.520e-01,3.912e+00,4.064e+00
1690336320,1.480e-01,4.083e+00,4.231e+00
1690336380,1.510e-01,4.220e+00,4.371e+00
1690336440,1.280e-01,4.343e+00,4.471e+00
1690336500,1.200e-01,4.363e+00,4.483e+00
1690336560,1.180e-01,4.256e+00,4.374e+00
1690336620,1.110e-01,4.162e+00,4.273e+00
1690336680,1.050e-01,4.032e+00,4.137e+00
1690336740,1.070e-01,3.828e+00,3.935e+00
1690336800,1.020e-01,3.640e+00,3.743e+00
1690336860,1.060e-01,3.538e+00,3.643e+00
1690336920,9.900e-02,3.485e+00,3.584e+00
1690336980,9.700e-02,3.467e+00,3.564e+00
1690337040,8.500e-02,3.457e+00,3.542e+00
1690337100,8.400e-02,3.392e+00,3.476e+00
1690337160,8.600e-02,3.363e+00,3.449e+00
1690337220,8.000e-02,3.478e+00,3.558e+00
1690337280,8.000e-02,3.499e+00,3.579e+00
1690337340,7.200e-02,3.474e+00,3.547e+00
1690337400,7.000e-02,3.440e+00,3.510e+00
1690337460,7.000e-02,3.430e+00,3.500e+00
1690337520,6.900e-02,3.459e+00,3.528e+00
1690337580,6.500e-02,3.540e+00,3.605e+00
1690337640,6.500e-02,3.646e+00,3.711e+00
1690337700,6.100e-02,3.598e+00,3.659e+00
1690337760,5.100e-02,3.667e+00,3.718e+00
1690337820,5.000e-02,3.728e+00,3.778e+00
1690337880,5.400e-02,3.759e+00,3.813e+00
1690337940,2.500e-02,3.803e+00,3.852e+00
1690338000,5.200e-02,3.852e+00,3.904e+00
1690338060,5.500e-02,3.903e+00,3.958e+00
1690338120,5.400e-02,3.944e+00,3.998e+00
1690338180,6.200e-02,4.060e+00,4.122e+00
1690338240,6.400e-02,4.147e+00,4.211e+00
1690338300,6.200e-02,4.199e+00,4.261e+00
1690338360,6.300e-02,4.197e+00,4.259e+00
1690338420,7.500e-02,4.173e+00,4.248e+00
1690338480,7.000e-02,4.128e+00,4.198e+00
1690338540,6.500e-02,4.056e+00,4.120e+00
1690338600,6.100e-02,4.044e+00,4.105e+00
1690338660,6.200e-02,4.101e+00,4.163e+00
1690338720,6.600e-02,4.368e+00,4.434e+00
1690338780,7.500e-02,4.676e+00,4.751e+00
1690338840,8.100e-02,4.957e+00,5.039e+00
1690338900,7.400e-02,5.144e+00,5.218e+00
1690338960,7.400e-02,5.346e+00,5.420e+00
1690339020,7.600e-02,5.528e+00,5.604e+00
1690339080,7.400e-02,5.692e+00,5.766e+00
1690339140,7.000e-02,5.725e+00,5.795e+00
1690339200,6.700e-02,5.602e+00,5.669e+00
1690339260,5.500e-02,5.496e+00,5.551e+00
1690339320,5.600e-02,5.440e+00,5.495e+00
1690339380,5.500e-02,5.445e+00,5.500e+00
1690339440,5.700e-02,5.435e+00,5.493e+00
1690339500,6.300e-02,5.409e+00,5.472e+00
1690339560,6.200e-02,5.342e+00,5.405e+00
1690339620,6.100e-02,5.327e+00,5.388e+00
1690339680,5.600e-02,5.263e+00,5.320e+00
1690339740,5.700e-02,5.207e+00,5.264e+00
1690339800,5.100e-02,5.193e+00,5.244e+00
1690339860,2.500e-02,5.149e+00,5.197e+00
1690339920,2.500e-02,5.197e+00,5.242e+00
1690339980,2.500e-02,5.240e+00,5.284e+00
1690340040,5.400e-02,5.330e+00,5.385e+00
1690340100,5.600e-02,5.451e+00,5.507e+00
1690340160,6.000e-02,5.652e+00,5.712e+00
1690340220,6.000e-02,5.834e+00,5.894e+00
1690340280,6.000e-02,6.044e+00,6.105e+00
1690340340,6.700e-02,6.272e+00,6.339e+00
1690340400,7.500e-02,6.440e+00,6.515e+00
1690340460,6.800e-02,6.676e+00,6.744e+00
1690340520,6.800e-02,6.878e+00,6.946e+00
1690340580,7.300e-02,7.079e+00,7.152e+00
1690340640,7.100e-02,7.256e+00,7.328e+00
1690340700,7.600e-02,7.407e+00,7.483e+00
1690340760,7.400e-02,7.506e+00,7.580e+00
1690340820,7.200e-02,7.539e+00,7.611e+00
1690340880,6.900e-02,7.549e+00,7.619e+00
1690340940,7.100e-02,7.483e+00,7.554e+00
1690341000,7.100e-02,7.431e+00,7.502e+00
1690341060,7.000e-02,7.365e+00,7.435e+00
1690341120,7.300e-02,7.311e+00,7.384e+00
1690341180,6.600e-02,7.366e+00,7.432e+00
1690341240,6.800e-02,7.502e+00,7.570e+00
1690341300,7.200e-02,7.665e+00,7.738e+00
1690341360,7.700e-02,7.779e+00,7.857e+00
1690341420,7.300e-02,7.858e+00,7.931e+00
1690341480,7.200e-02,7.902e+00,7.974e+00
1690341540,7.800e-02,7.960e+00,8.040e+00
1690341600,7.900e-02,8.070e+00,8.150e+00
1690341660,8.600e-02,8.070e+00,8.160e+00
1690341720,8.200e-02,8.030e+00,8.120e+00
1690341780,8.100e-02,8.040e+00,8.120e+00
1690341840,7.800e-02,8.110e+00,8.190e+00
1690341900,8.300e-02,8.250e+00,8.340e+00
1690341960,8.200e-02,8.400e+00,8.480e+00
1690342020,8.200e-02,8.540e+00,8.620e+00
1690342080,9.800e-02,8.750e+00,8.850e+00
1690342140,1.110e-01,8.930e+00,9.040e+00
1690342200,1.150e-01,9.060e+00,9.170e+00
1690342260,1.240e-01,9.120e+00,9.250e+00
1690342320,1.300e-01,9.160e+00,9.290e+00
1690342380,1.280e-01,9.280e+00,9.400e+00
1690342440,1.300e-01,9.310e+00,9.440e+00
1690342500,1.240e-01,9.210e+00,9.340e+00
1690342560,1.090e-01,9.000e+00,9.110e+00
1690342620,9.800e-02,8.840e+00,8.940e+00
1690342680,1.000e-01,8.660e+00,8.760e+00
1690342740,9.600e-02,8.490e+00,8.580e+00
1690342800,9.700e-02,8.310e+00,8.410e+00
1690342860,1.000e-01,8.320e+00,8.420e+00
1690342920,9.900e-02,8.430e+00,8.520e+00
1690342980,1.040e-01,8.550e+00,8.650e+00
1690343040,1.130e-01,8.570e+00,8.690e+00
1690343100,1.200e-01,8.430e+00,8.550e+00
1690343160,1.210e-01,8.290e+00,8.410e+00
1690343220,1.230e-01,8.190e+00,8.320e+00
1690343280,1.220e-01,7.995e+00,8.120e+00
1690343340,1.240e-01,7.515e+00,7.639e+00
1690343400,1.280e-01,7.066e+00,7.194e+00
1690343460,1.320e-01,6.670e+00,6.802e+00
1690343520,1.290e-01,6.449e+00,6.577e+00
1690343580,1.240e-01,6.423e+00,6.547e+00
1690343640,1.200e-01,6.377e+00,6.497e+00
1690343700,1.210e-01,6.272e+00,6.392e+00
1690343760,1.190e-01,6.272e+00,6.390e+00
1690343820,1.170e-01,6.263e+00,6.380e+00
1690343880,1.170e-01,6.221e+00,6.338e+00
1690343940,1.060e-01,6.147e+00,6.253e+00
1690344000,1.070e-01,6.093e+00,6.200e+00
1690344060,1.070e-01,6.121e+00,6.228e+00
1690344120,1.010e-01,6.200e+00,6.301e+00
1690344180,9.400e-02,6.251e+00,6.345e+00
1690344240,8.900e-02,6.238e+00,6.327e+00
1690344300,9.000e-02,6.251e+00,6.341e+00
1690344360,9.000e-02,6.283e+00,6.373e+00
1690344420,9.500e-02,6.346e+00,6.441e+00
1690344480,1.060e-01,6.365e+00,6.471e+00
1690344540,1.120e-01,6.378e+00,6.490e+00
1690344600,1.110e-01,6.453e+00,6.563e+00
1690344660,1.110e-01,6.536e+00,6.647e+00
1690344720,1.160e-01,6.624e+00,6.740e+00
1690344780,1.190e-01,6.716e+00,6.835e+00
1690344840,1.240e-01,6.818e+00,6.942e+00
1690344900,1.210e-01,6.924e+00,7.045e+00
1690344960,1.120e-01,7.054e+00,7.167e+00
1690345020,1.170e-01,7.154e+00,7.270e+00
1690345080,1.230e-01,7.283e+00,7.406e+00
1690345140,1.280e-01,7.484e+00,7.613e+00
1690345200,1.410e-01,7.754e+00,7.895e+00
1690345260,1.440e-01,8.170e+00,8.310e+00
1690345320,1.530e-01,8.610e+00,8.760e+00
1690345380,1.470e-01,9.220e+00,9.370e+00
1690345440,1.460e-01,9.930e+00,1.007e+01
1690345500,1.510e-01,1.065e+01,1.081e+01
1690345560,1.600e-01,1.134e+01,1.150e+01
1690345620,1.620e-01,1.194e+01,1.210e+01
1690345680,1.460e-01,1.229e+01,1.243e+01
1690345740,1.420e-01,1.258e+01,1.272e+01
1690345800,1.320e-01,1.281e+01,1.294e+01
1690345860,1.390e-01,1.290e+01,1.304e+01
1690345920,1.370e-01,1.288e+01,1.302e+01
1690345980,1.280e-01,1.274e+01,1.286e+01
1690346040,1.230e-01,1.258e+01,1.270e+01
1690346100,1.140e-01,1.254e+01,1.265e+01
1690346160,1.130e-01,1.266e+01,1.278e+01
1690346220,1.110e-01,1.281e+01,1.292e+01
1690346280,1.040e-01,1.302e+01,1.313e+01
1690346340,1.040e-01,1.333e+01,1.343e+01
1690346400,1.180e-01,1.380e+01,1.392e+01
1690346460,1.350e-01,1.463e+01,1.477e+01
1690346520,1.630e-01,1.560e+01,1.576e+01
1690346580,1.930e-01,1.662e+01,1.681e+01
1690346640,2.020e-01,1.775e+01,1.795e+01
1690346700,2.270e-01,1.871e+01,1.893e+01
1690346760,2.410e-01,1.950e+01,1.974e+01
1690346820,2.440e-01,2.009e+01,2.033e+01
1690346880,2.310e-01,2.048e+01,2.071e+01
1690346940,2.180e-01,2.059e+01,2.081e+01
1690347000,1.890e-01,2.067e+01,2.086e+01
1690347060,1.700e-01,2.063e+01,2.080e+01
1690347120,1.640e-01,2.043e+01,2.059e+01
1690347180,1.440e-01,2.016e+01,2.031e+01
1690347240,1.300e-01,1.968e+01,1.981e+01
1690347300,1.220e-01,1.901e+01,1.913e+01
1690347360,1.200e-01,1.822e+01,1.834e+01
1690347420,1.180e-01,1.730e+01,1.741e+01
1690347480,1.260e-01,1.627e+01,1.640e+01
1690347540,1.180e-01,1.543e+01,1.555e+01
1690347600,1.100e-01,1.462e+01,1.473e+01
1690347660,1.090e-01,1.393e+01,1.404e+01
1690347720,1.050e-01,1.353e+01,1.363e+01
1690347780,1.050e-01,1.326e+01,1.337e+01
1690347840,1.010e-01,1.307e+01,1.317e+01
1690347900,9.300e-02,1.295e+01,1.304e+01
1690347960,8.200e-02,1.289e+01,1.297e+01
1690348020,7.500e-02,1.291e+01,1.299e+01
1690348080,7.300e-02,1.326e+01,1.333e+01
1690348140,7.600e-02,1.372e+01,1.379e+01
1690348200,7.700e-02,1.438e+01,1.446e+01
1690348260,7.700e-02,1.517e+01,1.525e+01
1690348320,7.500e-02,1.592e+01,1.600e+01
1690348380,8.700e-02,1.637e+01,1.646e+01
1690348440,9.900e-02,1.672e+01,1.682e+01
1690348500,1.030e-01,1.668e+01,1.678e+01
1690348560,9.800e-02,1.609e+01,1.619e+01
1690348620,9.900e-02,1.530e+01,1.540e+01
1690348680,1.040e-01,1.417e+01,1.427e+01
1690348740,1.040e-01,1.293e+01,1.303e+01
1690348800,1.180e-01,1.181e+01,1.193e+01
1690348860,1.170e-01,1.091e+01,1.102e+01
1690348920,1.180e-01,1.011e+01,1.023e+01
1690348980,1.230e-01,9.550e+00,9.670e+00
1690349040,1.270e-01,9.270e+00,9.390e+00
1690349100,1.350e-01,9.170e+00,9.310e+00
1690349160,1.430e-01,9.360e+00,9.500e+00
1690349220,1.390e-01,9.720e+00,9.860e+00
1690349280,1.260e-01,1.018e+01,1.031e+01
1690349340,1.250e-01,1.062e+01,1.075e+01
1690349400,1.220e-01,1.106e+01,1.118e+01
1690349460,1.250e-01,1.145e+01,1.158e+01
1690349520,1.390e-01,1.174e+01,1.188e+01
1690349580,1.310e-01,1.188e+01,1.201e+01
1690349640,1.300e-01,1.184e+01,1.197e+01
1690349700,1.360e-01,1.169e+01,1.182e+01
1690349760,1.350e-01,1.153e+01,1.167e+01
1690349820,1.350e-01,1.152e+01,1.165e+01
1690349880,1.350e-01,1.157e+01,1.170e+01
1690349940,1.430e-01,1.181e+01,1.195e+01
1690350000,1.460e-01,1.244e+01,1.258e+01
1690350060,1.480e-01,1.351e+01,1.366e+01
1690350120,1.620e-01,1.486e+01,1.502e+01
1690350180,2.060e-01,1.644e+01,1.664e+01
1690350240,2.960e-01,1.846e+01,1.876e+01
1690350300,3.870e-01,2.047e+01,2.086e+01
1690350360,4.390e-01,2.214e+01,2.258e+01
1690350420,4.390e-01,2.318e+01,2.362e+01
1690350480,4.320e-01,2.313e+01,2.356e+01
1690350540,4.220e-01,2.231e+01,2.273e+01
1690350600,3.990e-01,2.109e+01,2.149e+01
1690350660,3.380e-01,1.949e+01,1.982e+01
1690350720,2.410e-01,1.750e+01,1.774e+01
1690350780,1.580e-01,1.542e+01,1.557e+01
1690350840,1.130e-01,1.372e+01,1.384e+01
1690350900,1.030e-01,1.257e+01,1.267e+01
1690350960,1.060e-01,1.218e+01,1.229e+01
1690351020,1.090e-01,1.211e+01,1.221e+01
1690351080,1.090e-01,1.216e+01,1.227e+01
